asset_id;total_cost;rank
80616;0,0;6553
DE08927;0,0;6554
S06677A;0,0;6555
S06678;0,0;6556
S06681;0,0;6557
80807;0,0;6558
80812;0,0;6559
80818;0,0;6560
S06841;0,0;6561
26679;0,0;6562
26683;0,0;6563
S06713A;0,0;6564
S06714A;0,0;6565
S06715;0,0;6566
S06791;0,0;6567
D95832;0,0;6568
D96838;0,0;6569
S42830;0,0;6570
16712;0,0;6571
16714;0,0;6572
36846;0,0;6573
36847;0,0;6574
36848;0,0;6575
DE00793;0,0;6576
DE06522;0,0;6577
DE06853;0,0;6578
S06417;0,0;6579
S06421;0,0;6580
S06486;0,0;6581
80820;0,0;6582
16790;0,0;6583
16792;0,0;6584
S41915;0,0;6585
S41916;0,0;6586
S06699;0,0;6587
S06703B;0,0;6588
26704;0,0;6589
26714;0,0;6590
S41925;0,0;6591
S4200;0,0;6592
S42670;0,0;6593
S42819;0,0;6594
S43495;0,0;6595
S43562;0,0;6596
S43564;0,0;6597
S42835;0,0;6598
S42838A;0,0;6599
S42839;0,0;6600
S42845;0,0;6601
92834;0,0;6602
36838;0,0;6603
36839;0,0;6604
36840;0,0;6605
36843;0,0;6606
56865;0,0;6607
56866;0,0;6608
56867;0,0;6609
S42847;0,0;6610
S44552;0,0;6611
S44773;0,0;6612
S44830;0,0;6613
S46450;0,0;6614
S46463;0,0;6615
S46467;0,0;6616
S46476;0,0;6617
S46478;0,0;6618
S46490;0,0;6619
S46492;0,0;6620
S44505A;0,0;6621
S44511;0,0;6622
92817;0,0;6623
92818;0,0;6624
S46544;0,0;6625
S46545;0,0;6626
S46548;0,0;6627
S46679;0,0;6628
S46694;0,0;6629
S46701;0,0;6630
36845;0,0;6631
S46719;0,0;6632
S46721;0,0;6633
S46724;0,0;6634
S46729;0,0;6635
S46730;0,0;6636
S46731;0,0;6637
S46497;0,0;6638
S46541;0,0;6639
S46736;0,0;6640
S46737;0,0;6641
S46737A;0,0;6642
S46738;0,0;6643
S46739;0,0;6644
S46750;0,0;6645
S46751;0,0;6646
S46790;0,0;6647
S46804;0,0;6648
S46703B;0,0;6649
26790;0,0;6650
26792;0,0;6651
26793;0,0;6652
26794;0,0;6653
36865;0,0;6654
36866;0,0;6655
36867;0,0;6656
36870;0,0;6657
36871;0,0;6658
S46732A;0,0;6659
S46734;0,0;6660
S46825;0,0;6661
36859;0,0;6662
36861;0,0;6663
36862;0,0;6664
36863;0,0;6665
36864;0,0;6666
26715;0,0;6667
26716;0,0;6668
26717;0,0;6669
S06324;0,0;6670
S06415;0,0;6671
S06416;0,0;6672
DE1010723;0,0;6673
DE1004172;0,0;6674
S48935;0,0;6675
S48951;0,0;6676
S48952;0,0;6677
S48954;0,0;6678
S48956;0,0;6679
92676;0,0;6680
S46842;0,0;6681
S46843;0,0;6682
S46847B;0,0;6683
S46848;0,0;6684
S46850;0,0;6685
S4690;0,0;6686
S46916;0,0;6687
37460;0,0;6688
91781;0,0;6689
91921;0,0;6690
16553;0,0;6691
26780;0,0;6692
DE1000601;0,0;6693
DE1000607;0,0;6694
DE1000609;0,0;6695
DE1004002;0,0;6696
DE1004099;0,0;6697
DE1004101;0,0;6698
S48970;0,0;6699
S49600;0,0;6700
36880;0,0;6701
36915;0,0;6702
37451;0,0;6703
DE1004186;0,0;6704
DE1004189;0,0;6705
DE1004190;0,0;6706
DE1004194;0,0;6707
DE1004196;0,0;6708
DE1004197;0,0;6709
26841;0,0;6710
26842;0,0;6711
S06101;0,0;6712
S06107;0,0;6713
S06108;0,0;6714
26809;0,0;6715
40609;0,0;6716
40610;0,0;6717
40611;0,0;6718
91951;0,0;6719
36854;0,0;6720
36855;0,0;6721
36856;0,0;6722
S50636;0,0;6723
S48957;0,0;6724
S48964;0,0;6725
S48966;0,0;6726
S48969;0,0;6727
S50695;0,0;6728
58550;0,0;6729
58926;0,0;6730
57476;0,0;6731
57484;0,0;6732
40606;0,0;6733
40607;0,0;6734
40608;0,0;6735
S06113;0,0;6736
S05748;0,0;6737
S05750;0,0;6738
S05810;0,0;6739
26807;0,0;6740
26808;0,0;6741
36872;0,0;6742
36873;0,0;6743
36874;0,0;6744
26837;0,0;6745
26861;0,0;6746
26863;0,0;6747
26864;0,0;6748
26866;0,0;6749
26867;0,0;6750
26868;0,0;6751
26915;0,0;6752
26916;0,0;6753
26917;0,0;6754
26918;0,0;6755
S50676;0,0;6756
39751;0,0;6757
39752;0,0;6758
40602;0,0;6759
40603;0,0;6760
40604;0,0;6761
S50821;0,0;6762
S50859;0,0;6763
S50861;0,0;6764
S50866;0,0;6765
S50871;0,0;6766
S50911;0,0;6767
S50937;0,0;6768
S50946;0,0;6769
38500;0,0;6770
40613;0,0;6771
40691;0,0;6772
40694;0,0;6773
40698;0,0;6774
S05325;0,0;6775
S05470A;0,0;6776
27191;0,0;6777
27195;0,0;6778
27197;0,0;6779
27198;0,0;6780
27199;0,0;6781
27200;0,0;6782
40815;0,0;6783
40816;0,0;6784
40605;0,0;6785
16518;0,0;6786
26850;0,0;6787
26852;0,0;6788
26856;0,0;6789
DE1032020;0,0;6790
DE1041444;0,0;6791
S50955;0,0;6792
16482;0,0;6793
40903;0,0;6794
40820;0,0;6795
26931;0,0;6796
27190;0,0;6797
DE1011471;0,0;6798
DE1017031;0,0;6799
40699;0,0;6800
40700;0,0;6801
40701;0,0;6802
40814;0,0;6803
S52835;0,0;6804
40817;0,0;6805
40818;0,0;6806
40819;0,0;6807
40612;0,0;6808
16489;0,0;6809
16491;0,0;6810
16495;0,0;6811
16496;0,0;6812
16497;0,0;6813
S51924;0,0;6814
S51926;0,0;6815
S52830;0,0;6816
16446;0,0;6817
16481;0,0;6818
40952;0,0;6819
40953;0,0;6820
40967;0,0;6821
40902;0,0;6822
16448;0,0;6823
16449;0,0;6824
16453;0,0;6825
16454;0,0;6826
42858;0,0;6827
42859;0,0;6828
42812;0,0;6829
42818;0,0;6830
DE1017033;0,0;6831
DE1017038;0,0;6832
DE1021784;0,0;6833
DE1021785;0,0;6834
DE1021790;0,0;6835
27215;0,0;6836
27450;0,0;6837
S05151;0,0;6838
16176;0,0;6839
S53560;0,0;6840
S54461;0,0;6841
S54470;0,0;6842
S54473;0,0;6843
S54474;0,0;6844
S54522;0,0;6845
S54532;0,0;6846
S54536;0,0;6847
S54550;0,0;6848
S54551;0,0;6849
S54551A;0,0;6850
15931;0,0;6851
S56459;0,0;6852
S56461;0,0;6853
S56471;0,0;6854
S56472;0,0;6855
S56473;0,0;6856
S56475;0,0;6857
S04771;0,0;6858
S05116;0,0;6859
27202;0,0;6860
27203;0,0;6861
27205;0,0;6862
S56494;0,0;6863
53495;0,0;6864
53559;0,0;6865
S56512;0,0;6866
S56519;0,0;6867
S56520A;0,0;6868
S56523A;0,0;6869
S56533;0,0;6870
S56536;0,0;6871
S56537;0,0;6872
S56540A;0,0;6873
S56541A;0,0;6874
S56543;0,0;6875
S56544;0,0;6876
S56546;0,0;6877
S56547;0,0;6878
S56548;0,0;6879
S56695B;0,0;6880
S56696A;0,0;6881
S56701A;0,0;6882
S56701B;0,0;6883
S56551;0,0;6884
S56551A;0,0;6885
42842;0,0;6886
42844;0,0;6887
42846;0,0;6888
52822;0,0;6889
52823;0,0;6890
52833;0,0;6891
52850;0,0;6892
S56709A;0,0;6893
S56710A;0,0;6894
S56710B;0,0;6895
S56714A;0,0;6896
S56715A;0,0;6897
S56720B;0,0;6898
S56552;0,0;6899
S56554;0,0;6900
S56674;0,0;6901
S56691;0,0;6902
S56692A;0,0;6903
DE24670;0,0;6904
36486;0,0;6905
27456;0,0;6906
S56802;0,0;6907
S56834;0,0;6908
S56838;0,0;6909
S56857;0,0;6910
S56703A;0,0;6911
S56704;0,0;6912
S56705;0,0;6913
S56706A;0,0;6914
S56706B;0,0;6915
S56707A;0,0;6916
S57470;0,0;6917
S56723B;0,0;6918
S56727A;0,0;6919
S56731;0,0;6920
S56797;0,0;6921
S56799;0,0;6922
S56800;0,0;6923
27207;0,0;6924
27208;0,0;6925
DE216221;0,0;6926
S56858;0,0;6927
S56860;0,0;6928
S56862;0,0;6929
S56898;0,0;6930
S57190;0,0;6931
S57191;0,0;6932
15611;0,0;6933
S57193;0,0;6934
S57458;0,0;6935
S57462;0,0;6936
S58510;0,0;6937
44471;0,0;6938
44472;0,0;6939
S04500;0,0;6940
S04605;0,0;6941
29601;0,0;6942
30600;0,0;6943
27454;0,0;6944
DE15416;0,0;6945
76791;0,0;6946
76795;0,0;6947
90672;0,0;6948
90673;0,0;6949
90699;0,0;6950
42840;0,0;6951
S58511A;0,0;6952
S58925;0,0;6953
S58926;0,0;6954
S58927;0,0;6955
S60602;0,0;6956
S60603;0,0;6957
S60612;0,0;6958
S57471;0,0;6959
S57473;0,0;6960
15192;0,0;6961
14695;0,0;6962
14696;0,0;6963
S60690;0,0;6964
5200501;0,0;6965
44819;0,0;6966
44820;0,0;6967
DE16469;0,0;6968
DE16536;0,0;6969
DE16693;0,0;6970
DE16797;0,0;6971
DE17900;0,0;6972
DE190934;0,0;6973
76699;0,0;6974
76700;0,0;6975
22300;0,0;6976
76790;0,0;6977
14581;0,0;6978
14582;0,0;6979
ST96833;0,0;6980
90701;0,0;6981
90702;0,0;6982
90705;0,0;6983
90730;0,0;6984
DE78951;0,0;6985
S60735;0,0;6986
S60768;0,0;6987
S60774;0,0;6988
S60815;0,0;6989
S60818;0,0;6990
S60824;0,0;6991
S60825;0,0;6992
14694;0,0;6993
44815;0,0;6994
44816;0,0;6995
44817;0,0;6996
44818;0,0;6997
5200613;0,0;6998
5200759;0,0;6999
5200949;0,0;7000
5204165;0,0;7001
S60826;0,0;7002
DE78952;0,0;7003
DE83832;0,0;7004
14501;0,0;7005
14523;0,0;7006
14524;0,0;7007
14525;0,0;7008
14580;0,0;7009
S04108;0,0;7010
S04177;0,0;7011
S04178;0,0;7012
X0162;0,0;7013
S60850;0,0;7014
S60855;0,0;7015
S60885;0,0;7016
S60900;0,0;7017
14470;0,0;7018
46806;0,0;7019
46821;0,0;7020
62651;0,0;7021
62812;0,0;7022
62814;0,0;7023
44813;0,0;7024
44814;0,0;7025
66520;0,0;7026
5200094;0,0;7027
5200175;0,0;7028
00613;0,0;7029
70784;0,0;7030
14590;0,0;7031
14692;0,0;7032
14693;0,0;7033
S04199;0,0;7034
S04302;0,0;7035
28570;0,0;7036
00691;0,0;7037
29600;0,0;7038
S04103;0,0;7039
00689;0,0;7040
S04106;0,0;7041
S60994;0,0;7042
13450;0,0;7043
13495;0,0;7044
90476;0,0;7045
S04192;0,0;7046
76694;0,0;7047
76698;0,0;7048
DE26520;0,0;7049
DE26695;0,0;7050
65470;0,0;7051
64771;0,0;7052
S11925;0,0;7053
44507;0,0;7054
44512;0,0;7055
74796;0,0;7056
44774;0,0;7057
44811;0,0;7058
12830;0,0;7059
12837;0,0;7060
12838;0,0;7061
63872;0,0;7062
63873;0,0;7063
63875;0,0;7064
63877;0,0;7065
63878;0,0;7066
63880;0,0;7067
63883;0,0;7068
69602;0,0;7069
74797;0,0;7070
74812;0,0;7071
S60946;0,0;7072
S60949;0,0;7073
S64670;0,0;7074
S64730;0,0;7075
S64772;0,0;7076
S6500137;0,0;7077
S61952;0,0;7078
S62632;0,0;7079
12705;0,0;7080
12811;0,0;7081
12819;0,0;7082
46446;0,0;7083
46447;0,0;7084
89752;0,0;7085
89753;0,0;7086
89754;0,0;7087
D680176;0,0;7088
90470;0,0;7089
30611;0,0;7090
30612;0,0;7091
30613;0,0;7092
36487;0,0;7093
36488;0,0;7094
36495;0,0;7095
36500;0,0;7096
S66483;0,0;7097
90472;0,0;7098
S63561;0,0;7099
S63562;0,0;7100
S63850;0,0;7101
S64460;0,0;7102
S64490;0,0;7103
D680180;0,0;7104
S64609A;0,0;7105
S65831;0,0;7106
S65832;0,0;7107
S65870;0,0;7108
S66450;0,0;7109
S66451;0,0;7110
S66462;0,0;7111
S66465;0,0;7112
S66466;0,0;7113
S03465;0,0;7114
S03468;0,0;7115
S03647;0,0;7116
S03758;0,0;7117
S04100;0,0;7118
S04101;0,0;7119
30609;0,0;7120
30610;0,0;7121
S66711;0,0;7122
S66715A;0,0;7123
S66497;0,0;7124
D680183;0,0;7125
S66520;0,0;7126
S66525;0,0;7127
D680185;0,0;7128
S66529A;0,0;7129
S66531;0,0;7130
S66532;0,0;7131
S66691;0,0;7132
S66692A;0,0;7133
S66692B;0,0;7134
S66693;0,0;7135
S66694B;0,0;7136
S65830;0,0;7137
S66792;0,0;7138
S66793;0,0;7139
S66835;0,0;7140
S66695;0,0;7141
S66695B;0,0;7142
S66696B;0,0;7143
S66699B;0,0;7144
S66701B;0,0;7145
S66702;0,0;7146
S66703A;0,0;7147
S66703B;0,0;7148
S66705;0,0;7149
S66706A;0,0;7150
S66707B;0,0;7151
S66709A;0,0;7152
S66710A;0,0;7153
S03361;0,0;7154
D680188;0,0;7155
S03366;0,0;7156
30601;0,0;7157
22403;0,0;7158
89750;0,0;7159
S11306;0,0;7160
46440;0,0;7161
46441;0,0;7162
S66721A;0,0;7163
S66723A;0,0;7164
S66727B;0,0;7165
S66729;0,0;7166
S66743;0,0;7167
S66782;0,0;7168
S66790;0,0;7169
22402;0,0;7170
S70582;0,0;7171
S70583;0,0;7172
S70600;0,0;7173
S70604;0,0;7174
S66843;0,0;7175
S66920;0,0;7176
S66923;0,0;7177
46507;0,0;7178
36516;0,0;7179
36517;0,0;7180
36518;0,0;7181
36519;0,0;7182
S03341;0,0;7183
D680130;0,0;7184
S03357;0,0;7185
S03325;0,0;7186
76833;0,0;7187
S70609;0,0;7188
S70612;0,0;7189
S70613;0,0;7190
S70635;0,0;7191
46443;0,0;7192
46444;0,0;7193
S67477;0,0;7194
D680131;0,0;7195
D680138;0,0;7196
S69603;0,0;7197
12472;0,0;7198
12490;0,0;7199
12491;0,0;7200
D680140;0,0;7201
46506;0,0;7202
S70605;0,0;7203
S70607;0,0;7204
67481;0,0;7205
D680145;0,0;7206
68926;0,0;7207
74780;0,0;7208
63841;0,0;7209
123018;0,0;7210
30603;0,0;7211
30604;0,0;7212
74781;0,0;7213
30606;0,0;7214
30607;0,0;7215
30608;0,0;7216
S03324;0,0;7217
49750;0,0;7218
74782;0,0;7219
49752;0,0;7220
46832;0,0;7221
74783;0,0;7222
74785;0,0;7223
S70670;0,0;7224
87453;0,0;7225
74786;0,0;7226
46474;0,0;7227
22308;0,0;7228
46483;0,0;7229
22310;0,0;7230
46488;0,0;7231
46498;0,0;7232
46501;0,0;7233
DE26860;0,0;7234
DE26869;0,0;7235
DE34503;0,0;7236
DE36455;0,0;7237
DE36464;0,0;7238
86864;0,0;7239
86866;0,0;7240
86875;0,0;7241
10906;0,0;7242
10907;0,0;7243
10912;0,0;7244
10913;0,0;7245
10914;0,0;7246
10883;0,0;7247
10900;0,0;7248
87452;0,0;7249
64610;0,0;7250
S70849;0,0;7251
S70858;0,0;7252
22311;0,0;7253
S70814;0,0;7254
S70818;0,0;7255
S70823;0,0;7256
S70830;0,0;7257
86859;0,0;7258
76851;0,0;7259
76852;0,0;7260
76853;0,0;7261
76854;0,0;7262
DE26696;0,0;7263
DE26697;0,0;7264
DE26705;0,0;7265
86915;0,0;7266
63885;0,0;7267
22312;0,0;7268
DE36516;0,0;7269
DE36517;0,0;7270
DE36693;0,0;7271
D680003;0,0;7272
DE36803;0,0;7273
D6800177;0,0;7274
S03248;0,0;7275
S03249;0,0;7276
S03250;0,0;7277
30676;0,0;7278
30677;0,0;7279
30686;0,0;7280
30687;0,0;7281
S03214;0,0;7282
D680103;0,0;7283
86854;0,0;7284
76465;0,0;7285
76485;0,0;7286
10812;0,0;7287
10813;0,0;7288
10814;0,0;7289
10815;0,0;7290
S70866;0,0;7291
22188;0,0;7292
74778;0,0;7293
10691;0,0;7294
22301;0,0;7295
86883;0,0;7296
86889;0,0;7297
10682;0,0;7298
10683;0,0;7299
S71553;0,0;7300
30688;0,0;7301
22307;0,0;7302
22400;0,0;7303
S03314B;0,0;7304
S03321;0,0;7305
DE46502;0,0;7306
DE46529;0,0;7307
DE46720;0,0;7308
2240029;0,0;7309
DE46807;0,0;7310
DE46823;0,0;7311
30735;0,0;7312
30815;0,0;7313
22401;0,0;7314
1056878;0,0;7315
1058405;0,0;7316
S71918;0,0;7317
S71919;0,0;7318
S71922;0,0;7319
10692;0,0;7320
S70935;0,0;7321
S70945;0,0;7322
S70951;0,0;7323
S70953;0,0;7324
21950;0,0;7325
10630;0,0;7326
10678;0,0;7327
10680;0,0;7328
S12812A;0,0;7329
1053851;0,0;7330
1053863;0,0;7331
1055539;0,0;7332
1056869;0,0;7333
74788;0,0;7334
S03237;0,0;7335
74790;0,0;7336
S03246;0,0;7337
56464;0,0;7338
56465;0,0;7339
56466;0,0;7340
56467;0,0;7341
74792;0,0;7342
74793;0,0;7343
DE38927;0,0;7344
DE38928;0,0;7345
S72556;0,0;7346
S72558;0,0;7347
S72560;0,0;7348
S71927;0,0;7349
86809;0,0;7350
86811;0,0;7351
D57967;0,0;7352
86816;0,0;7353
86817;0,0;7354
D57968;0,0;7355
D57969;0,0;7356
1041463;0,0;7357
1041483;0,0;7358
1046790;0,0;7359
D57971;0,0;7360
D66490;0,0;7361
S72815;0,0;7362
S72830;0,0;7363
S72836;0,0;7364
S72838;0,0;7365
S73541;0,0;7366
D66691;0,0;7367
S73562;0,0;7368
S73563;0,0;7369
S73720;0,0;7370
S73722;0,0;7371
S71940;0,0;7372
S71970;0,0;7373
D66709;0,0;7374
66919;0,0;7375
66923;0,0;7376
74555;0,0;7377
74773;0,0;7378
74774;0,0;7379
74775;0,0;7380
S03199;0,0;7381
S03212A;0,0;7382
30693;0,0;7383
21651;0,0;7384
S74508;0,0;7385
S74513;0,0;7386
S74514;0,0;7387
S74784;0,0;7388
S74815;0,0;7389
S72561;0,0;7390
S72570;0,0;7391
S72634;0,0;7392
S72636;0,0;7393
30840;0,0;7394
86790;0,0;7395
S73910;0,0;7396
S12833;0,0;7397
S74474;0,0;7398
D680105;0,0;7399
D680112;0,0;7400
S74505;0,0;7401
S74507;0,0;7402
DE42550;0,0;7403
DE43486;0,0;7404
DE46457;0,0;7405
DE46466;0,0;7406
DE46495;0,0;7407
S03184;0,0;7408
S03186;0,0;7409
D680115;0,0;7410
S74818;0,0;7411
S74819;0,0;7412
S74820;0,0;7413
S74821;0,0;7414
86723;0,0;7415
76916;0,0;7416
76919;0,0;7417
76927;0,0;7418
D680125;0,0;7419
DE5400099;0,0;7420
DE5400591;0,0;7421
DE5400625;0,0;7422
S02183;0,0;7423
30817;0,0;7424
30818;0,0;7425
S76459B;0,0;7426
S76461;0,0;7427
74794;0,0;7428
S76464;0,0;7429
30853;0,0;7430
30854;0,0;7431
S03179;0,0;7432
S03181;0,0;7433
S01917;0,0;7434
S02179;0,0;7435
S02180;0,0;7436
DE46842;0,0;7437
DE46846;0,0;7438
DE48928;0,0;7439
DE48933;0,0;7440
S12418;0,0;7441
S76855;0,0;7442
S12419;0,0;7443
22815;0,0;7444
S76546;0,0;7445
S76547;0,0;7446
S76549;0,0;7447
S76690A;0,0;7448
S76692A;0,0;7449
S76693A;0,0;7450
S76694A;0,0;7451
S76695;0,0;7452
S76709;0,0;7453
86796;0,0;7454
86803;0,0;7455
86804;0,0;7456
S76457;0,0;7457
1032374;0,0;7458
1032376;0,0;7459
1032377;0,0;7460
S11205;0,0;7461
1032380;0,0;7462
S11208;0,0;7463
S76710;0,0;7464
S76712;0,0;7465
S76714;0,0;7466
S76715;0,0;7467
S76716;0,0;7468
S76719;0,0;7469
S76796;0,0;7470
S76799;0,0;7471
S76834;0,0;7472
S76848;0,0;7473
1040993;0,0;7474
S77462;0,0;7475
S77463;0,0;7476
S77476;0,0;7477
S78957;0,0;7478
22313;0,0;7479
S78959;0,0;7480
22315;0,0;7481
S76856;0,0;7482
S76857;0,0;7483
S76863;0,0;7484
S76869;0,0;7485
S76927;0,0;7486
S76928;0,0;7487
22316;0,0;7488
1032373;0,0;7489
D56474;0,0;7490
55470;0,0;7491
D56478;0,0;7492
56450;0,0;7493
30897;0,0;7494
S80510;0,0;7495
D56833;0,0;7496
1026323;0,0;7497
1031561;0,0;7498
D56851;0,0;7499
D57965;0,0;7500
1034687;0,0;7501
1035502;0,0;7502
1037073;0,0;7503
1037943;0,0;7504
1040989;0,0;7505
D57966;0,0;7506
S01425;0,0;7507
S78962;0,0;7508
74510;0,0;7509
74550;0,0;7510
S78968;0,0;7511
S78969;0,0;7512
S78970;0,0;7513
DE48934;0,0;7514
DE5209780;0,0;7515
DE5400027;0,0;7516
DE5400098;0,0;7517
74552;0,0;7518
56515;0,0;7519
56516;0,0;7520
77452;0,0;7521
21318;0,0;7522
66830;0,0;7523
66831;0,0;7524
66832;0,0;7525
D43488;0,0;7526
86702;0,0;7527
86703;0,0;7528
30898;0,0;7529
30910;0,0;7530
S01555;0,0;7531
S01565;0,0;7532
S01416;0,0;7533
32818;0,0;7534
D46489;0,0;7535
31780;0,0;7536
31911;0,0;7537
S01303;0,0;7538
S01308;0,0;7539
D46836;0,0;7540
S80818;0,0;7541
S80823;0,0;7542
D46841;0,0;7543
S80829;0,0;7544
S80835;0,0;7545
S80678;0,0;7546
09539;0,0;7547
D56463;0,0;7548
1011181;0,0;7549
1016997;0,0;7550
08950;0,0;7551
D680147;0,0;7552
D680153;0,0;7553
66837;0,0;7554
66838;0,0;7555
66840;0,0;7556
66842;0,0;7557
66844;0,0;7558
30855;0,0;7559
30881;0,0;7560
30896;0,0;7561
56485;0,0;7562
D680155;0,0;7563
56487;0,0;7564
DE56854;0,0;7565
DE56861;0,0;7566
DE56864;0,0;7567
D680166;0,0;7568
S01208;0,0;7569
DE5409901;0,0;7570
DE5409902;0,0;7571
D680171;0,0;7572
DE56585;0,0;7573
07048;0,0;7574
07186;0,0;7575
07451;0,0;7576
S80952;0,0;7577
06833;0,0;7578
S80836;0,0;7579
S80837;0,0;7580
S14592;0,0;7581
86695;0,0;7582
66833;0,0;7583
66834;0,0;7584
66836;0,0;7585
S14593;0,0;7586
86696;0,0;7587
86700;0,0;7588
S80857;0,0;7589
S14594;0,0;7590
S14607;0,0;7591
S14608;0,0;7592
07045;0,0;7593
S01334;0,0;7594
S01344;0,0;7595
S01349;0,0;7596
S14609;0,0;7597
S01351;0,0;7598
S01204;0,0;7599
DE5400726;0,0;7600
DE5400727;0,0;7601
21465;0,0;7602
21466;0,0;7603
06849;0,0;7604
DE56587;0,0;7605
DE56699;0,0;7606
DE56712;0,0;7607
DE56719;0,0;7608
DE56849;0,0;7609
33631;0,0;7610
33902;0,0;7611
33904;0,0;7612
33905;0,0;7613
33906;0,0;7614
34450;0,0;7615
34490;0,0;7616
06856;0,0;7617
S13465;0,0;7618
S13565;0,0;7619
S00836;0,0;7620
S00837;0,0;7621
S84529;0,0;7622
S84554;0,0;7623
S84850;0,0;7624
S13950;0,0;7625
S81811;0,0;7626
S14193;0,0;7627
06802;0,0;7628
S14417;0,0;7629
06807;0,0;7630
06809;0,0;7631
S82637;0,0;7632
S14419;0,0;7633
S82830;0,0;7634
S82835;0,0;7635
S82836;0,0;7636
S82838;0,0;7637
S83831;0,0;7638
S84461;0,0;7639
S84500;0,0;7640
S84516;0,0;7641
S00950;0,0;7642
32820;0,0;7643
33541;0,0;7644
33542;0,0;7645
33543;0,0;7646
34605;0,0;7647
34606;0,0;7648
S00832;0,0;7649
S14420;0,0;7650
56454;0,0;7651
56457;0,0;7652
D08926;0,0;7653
56460;0,0;7654
77651;0,0;7655
S86489;0,0;7656
D08929;0,0;7657
S86492;0,0;7658
D12300;0,0;7659
S86495;0,0;7660
S86455;0,0;7661
S86456;0,0;7662
86527;0,0;7663
86529;0,0;7664
86531;0,0;7665
D16525;0,0;7666
S86460;0,0;7667
S86463;0,0;7668
S86463A;0,0;7669
D16695;0,0;7670
S86469;0,0;7671
D18927;0,0;7672
S86478;0,0;7673
S86485;0,0;7674
S00846;0,0;7675
S00848;0,0;7676
D22820;0,0;7677
S00913;0,0;7678
DE66517;0,0;7679
D27467;0,0;7680
34515;0,0;7681
S14430;0,0;7682
S86739;0,0;7683
S86743;0,0;7684
S86744;0,0;7685
S14440;0,0;7686
S86511;0,0;7687
S14441;0,0;7688
S14502;0,0;7689
S86521A;0,0;7690
S86675A;0,0;7691
S86691;0,0;7692
S14503;0,0;7693
S86697;0,0;7694
S86698A;0,0;7695
S86700A;0,0;7696
S86707A;0,0;7697
S86756;0,0;7698
S86757;0,0;7699
S86759;0,0;7700
S86761;0,0;7701
S86763;0,0;7702
S86764;0,0;7703
S86765;0,0;7704
S86708B;0,0;7705
S14504A;0,0;7706
S14505;0,0;7707
S86713;0,0;7708
S86716;0,0;7709
S86724;0,0;7710
S86727A;0,0;7711
S86730;0,0;7712
S86735;0,0;7713
S86855;0,0;7714
S86858;0,0;7715
S86861A;0,0;7716
S86862;0,0;7717
66676;0,0;7718
66699;0,0;7719
66705;0,0;7720
66706;0,0;7721
S86745;0,0;7722
S86746;0,0;7723
S86747;0,0;7724
S86748;0,0;7725
S86749;0,0;7726
S86752;0,0;7727
S86753;0,0;7728
S86755;0,0;7729
DE60601;0,0;7730
DE60956;0,0;7731
DE63832;0,0;7732
DE63833;0,0;7733
DE6500008;0,0;7734
S86877;0,0;7735
S86886;0,0;7736
S86888;0,0;7737
S87451;0,0;7738
S87456;0,0;7739
S87460;0,0;7740
S86794;0,0;7741
S86797;0,0;7742
S86814B;0,0;7743
S86821;0,0;7744
S86822;0,0;7745
86510;0,0;7746
66707;0,0;7747
66708;0,0;7748
66712;0,0;7749
S14520;0,0;7750
66716;0,0;7751
66742;0,0;7752
78550;0,0;7753
79501;0,0;7754
79850;0,0;7755
34590;0,0;7756
34509;0,0;7757
56531;0,0;7758
56532;0,0;7759
34513;0,0;7760
DE57481;0,0;7761
56533;0,0;7762
S00820;0,0;7763
56534;0,0;7764
56535;0,0;7765
S00828;0,0;7766
S90638;0,0;7767
S90640;0,0;7768
73930;0,0;7769
S90642;0,0;7770
S90643;0,0;7771
S88925;0,0;7772
S88950;0,0;7773
S88952;0,0;7774
86496;0,0;7775
86498;0,0;7776
86501;0,0;7777
86513;0,0;7778
S88956A;0,0;7779
S90602;0,0;7780
S90603;0,0;7781
74470;0,0;7782
S90633;0,0;7783
S90634;0,0;7784
S90635;0,0;7785
DE6500278;0,0;7786
DE6500403;0,0;7787
DE6500592;0,0;7788
DE6500731;0,0;7789
DE6500735;0,0;7790
DE6500865;0,0;7791
S00810;0,0;7792
S00810A;0,0;7793
S00737;0,0;7794
74471;0,0;7795
S00796;0,0;7796
06547;0,0;7797
74472;0,0;7798
06675;0,0;7799
S90644;0,0;7800
06705;0,0;7801
06707;0,0;7802
06709;0,0;7803
06711;0,0;7804
06780;0,0;7805
06790;0,0;7806
06792;0,0;7807
S90646B;0,0;7808
S90647A;0,0;7809
S90785B;0,0;7810
06526;0,0;7811
06529;0,0;7812
06530;0,0;7813
06531;0,0;7814
S14610;0,0;7815
34501;0,0;7816
34502;0,0;7817
34505;0,0;7818
S15192;0,0;7819
S00677;0,0;7820
S00678;0,0;7821
S00679;0,0;7822
S00680;0,0;7823
21190;0,0;7824
S00684;0,0;7825
36458;0,0;7826
36460;0,0;7827
21198;0,0;7828
S16444;0,0;7829
36480;0,0;7830
S90822;0,0;7831
S90823;0,0;7832
S90824;0,0;7833
S90831;0,0;7834
S90834;0,0;7835
06692;0,0;7836
86481;0,0;7837
86487;0,0;7838
S90676;0,0;7839
S90676A;0,0;7840
S90680;0,0;7841
DE66528;0,0;7842
S00334;0,0;7843
S16445;0,0;7844
S16447;0,0;7845
S16450;0,0;7846
S00632;0,0;7847
S00635;0,0;7848
S00637;0,0;7849
S00639;0,0;7850
